age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
56,blue-collar,married,high.school,no,yes,no,cellular,aug,thu,69,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
52,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,31,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
48,technician,married,university.degree,no,no,no,cellular,aug,thu,42,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
53,management,married,university.degree,no,no,no,cellular,aug,thu,88,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
33,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
53,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,43,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
36,admin.,married,university.degree,no,yes,no,cellular,aug,thu,45,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
36,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,270,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
50,admin.,married,basic.9y,no,yes,no,cellular,aug,thu,15,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
55,unknown,married,unknown,unknown,yes,no,cellular,aug,thu,60,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
39,technician,single,professional.course,unknown,no,no,cellular,aug,thu,199,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
32,management,single,university.degree,no,no,no,cellular,aug,thu,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
60,retired,married,high.school,no,no,no,cellular,aug,thu,56,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
49,services,married,basic.9y,no,yes,no,cellular,aug,thu,32,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
43,admin.,married,university.degree,no,yes,no,cellular,aug,thu,24,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
38,technician,divorced,professional.course,no,no,no,cellular,aug,thu,7,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
33,unemployed,single,university.degree,no,yes,yes,cellular,aug,thu,201,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
37,technician,single,professional.course,no,no,no,cellular,aug,thu,19,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
29,admin.,single,university.degree,no,no,no,cellular,aug,thu,15,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
34,technician,married,university.degree,no,yes,yes,cellular,aug,fri,65,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
53,entrepreneur,married,basic.4y,unknown,yes,no,cellular,aug,fri,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
37,technician,married,professional.course,no,yes,no,cellular,aug,fri,92,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
41,admin.,married,university.degree,no,yes,no,cellular,aug,fri,47,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
31,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,56,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
35,technician,single,university.degree,no,yes,no,cellular,aug,fri,105,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
33,technician,single,university.degree,no,no,no,cellular,aug,fri,162,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
38,management,divorced,university.degree,no,no,no,telephone,aug,fri,247,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
33,admin.,married,university.degree,no,yes,no,cellular,aug,fri,24,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
48,admin.,married,university.degree,unknown,yes,yes,cellular,aug,fri,21,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
40,technician,married,professional.course,no,no,no,cellular,aug,fri,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
45,technician,divorced,professional.course,no,yes,yes,cellular,aug,fri,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
34,technician,married,university.degree,no,yes,no,cellular,aug,fri,643,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
55,admin.,married,university.degree,unknown,no,yes,cellular,aug,fri,80,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
36,admin.,single,university.degree,no,no,yes,cellular,aug,fri,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
34,technician,married,professional.course,no,yes,no,cellular,aug,fri,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
45,admin.,married,high.school,no,no,no,cellular,aug,fri,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
34,technician,married,professional.course,no,no,no,cellular,aug,fri,462,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
59,retired,married,university.degree,no,yes,no,cellular,aug,fri,28,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
29,technician,single,professional.course,no,no,no,cellular,aug,fri,245,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
35,admin.,married,university.degree,no,no,no,cellular,aug,fri,245,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
42,admin.,married,university.degree,no,yes,no,cellular,aug,fri,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,admin.,divorced,university.degree,no,unknown,unknown,cellular,aug,fri,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,63,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
51,admin.,divorced,university.degree,unknown,no,no,cellular,aug,fri,137,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,admin.,single,university.degree,no,unknown,unknown,cellular,aug,fri,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,admin.,single,university.degree,unknown,yes,no,cellular,aug,fri,256,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,technician,single,high.school,no,yes,no,cellular,aug,fri,85,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
29,admin.,single,university.degree,no,yes,no,telephone,aug,fri,59,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
29,admin.,single,university.degree,no,no,no,cellular,aug,fri,186,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,admin.,married,university.degree,no,no,no,cellular,aug,fri,133,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
33,unemployed,married,university.degree,no,yes,no,cellular,aug,fri,54,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
45,technician,divorced,professional.course,unknown,yes,no,cellular,aug,fri,29,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,709,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
38,admin.,married,university.degree,no,no,no,cellular,aug,fri,173,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
59,retired,married,basic.4y,no,yes,no,telephone,aug,fri,162,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,management,single,university.degree,no,no,no,cellular,aug,fri,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
48,services,married,high.school,unknown,no,no,cellular,aug,fri,88,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
35,technician,married,high.school,no,no,no,cellular,aug,fri,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
51,unknown,married,unknown,unknown,yes,no,cellular,aug,fri,10,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
29,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,493,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
34,technician,married,university.degree,no,yes,no,cellular,aug,fri,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
29,technician,married,professional.course,no,no,yes,cellular,aug,fri,370,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
51,admin.,divorced,university.degree,unknown,no,no,cellular,aug,fri,59,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
53,management,married,university.degree,no,no,no,telephone,aug,fri,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
45,technician,married,professional.course,no,no,no,cellular,aug,fri,17,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
41,admin.,married,university.degree,no,yes,no,telephone,aug,fri,63,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
41,admin.,married,university.degree,no,yes,no,cellular,aug,fri,6,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
59,retired,married,unknown,no,no,yes,cellular,aug,fri,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
43,technician,single,professional.course,no,no,no,telephone,oct,fri,147,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,
30,admin.,single,university.degree,no,yes,yes,telephone,oct,mon,718,1,999,0,nonexistent,-0.1,93.798,-40.4,5,5195.8,
32,admin.,married,high.school,no,no,no,telephone,oct,tue,101,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,
35,blue-collar,married,basic.9y,no,yes,no,telephone,oct,tue,4,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,
56,blue-collar,married,unknown,no,yes,no,telephone,oct,tue,54,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,
30,technician,single,university.degree,no,no,no,telephone,oct,wed,676,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,
36,technician,married,high.school,no,no,no,telephone,oct,wed,157,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,
36,services,married,high.school,no,yes,no,telephone,oct,thu,41,1,999,0,nonexistent,-0.1,93.798,-40.4,4.921,5195.8,
34,admin.,single,university.degree,no,no,no,telephone,oct,tue,135,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,
42,management,married,university.degree,no,no,no,telephone,oct,fri,615,1,999,0,nonexistent,-0.1,93.798,-40.4,4.76,5195.8,
25,admin.,single,university.degree,no,no,yes,telephone,nov,tue,5,1,999,0,nonexistent,-0.1,93.2,-42,4.7,5195.8,
47,admin.,married,university.degree,no,no,yes,telephone,nov,wed,23,1,999,0,nonexistent,-0.1,93.2,-42,4.663,5195.8,
29,technician,married,university.degree,no,yes,no,cellular,nov,thu,150,1,999,0,nonexistent,-0.1,93.2,-42,4.592,5195.8,
31,blue-collar,married,basic.9y,no,yes,no,telephone,nov,fri,115,1,999,0,nonexistent,-0.1,93.2,-42,4.474,5195.8,
29,admin.,married,basic.9y,no,yes,no,telephone,nov,fri,453,1,999,0,nonexistent,-0.1,93.2,-42,4.474,5195.8,
58,management,divorced,university.degree,no,no,no,telephone,nov,wed,139,1,999,0,nonexistent,-0.1,93.2,-42,4.286,5195.8,
39,admin.,single,high.school,no,no,no,telephone,nov,thu,51,1,999,0,nonexistent,-0.1,93.2,-42,4.245,5195.8,
57,management,married,university.degree,no,yes,no,telephone,nov,mon,76,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
42,technician,divorced,professional.course,no,no,no,cellular,nov,mon,200,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
56,services,married,high.school,no,no,no,cellular,nov,mon,156,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
40,admin.,married,high.school,no,no,no,cellular,nov,mon,53,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
44,management,married,high.school,no,yes,no,cellular,nov,mon,669,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
52,admin.,married,university.degree,no,yes,yes,cellular,nov,mon,161,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
52,retired,married,university.degree,no,no,no,cellular,nov,mon,147,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
45,unemployed,married,basic.9y,no,yes,no,cellular,nov,mon,75,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
50,entrepreneur,married,university.degree,no,no,no,cellular,nov,mon,134,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
41,admin.,married,high.school,no,no,no,cellular,nov,mon,297,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
40,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,146,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
54,technician,married,professional.course,no,no,no,cellular,nov,mon,78,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
37,admin.,single,high.school,unknown,yes,no,cellular,nov,mon,387,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
53,unemployed,married,university.degree,no,yes,no,cellular,nov,mon,64,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
42,management,married,university.degree,no,no,no,cellular,nov,mon,44,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
55,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1077,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
49,blue-collar,divorced,high.school,no,no,no,telephone,nov,mon,192,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
39,management,single,basic.9y,no,yes,no,cellular,nov,mon,125,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
51,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,89,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
41,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,479,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
30,services,married,university.degree,no,yes,no,cellular,nov,mon,135,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
32,unknown,single,basic.9y,no,yes,no,telephone,nov,mon,302,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
35,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,38,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
47,retired,married,basic.4y,no,unknown,unknown,telephone,nov,mon,70,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
48,management,married,university.degree,no,yes,no,cellular,nov,mon,112,1,4,1,success,-0.1,93.2,-42,4.191,5195.8,
37,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,96,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
42,technician,married,professional.course,no,yes,no,cellular,nov,mon,149,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
45,admin.,married,basic.9y,no,yes,no,cellular,nov,mon,591,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
49,entrepreneur,married,university.degree,no,yes,no,telephone,nov,mon,118,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
41,technician,single,professional.course,no,no,no,cellular,nov,mon,64,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
53,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,545,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
42,entrepreneur,married,high.school,no,yes,no,telephone,nov,mon,164,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
46,technician,married,professional.course,no,yes,no,cellular,nov,mon,61,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
46,technician,married,professional.course,no,yes,no,cellular,nov,mon,110,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
54,services,married,high.school,no,no,no,cellular,nov,mon,193,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
45,management,married,university.degree,no,yes,no,cellular,nov,mon,349,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
55,management,married,basic.4y,no,no,no,cellular,nov,mon,330,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
42,technician,married,professional.course,unknown,yes,no,telephone,nov,mon,1606,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
46,technician,married,professional.course,no,no,yes,cellular,nov,mon,173,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
40,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,890,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
52,management,divorced,university.degree,no,yes,no,cellular,nov,mon,161,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
46,management,married,basic.6y,no,no,no,cellular,nov,mon,116,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
36,entrepreneur,married,high.school,no,no,yes,cellular,nov,mon,41,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
40,management,married,university.degree,no,yes,yes,cellular,nov,mon,52,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
58,retired,married,high.school,no,no,no,cellular,nov,mon,34,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
38,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,64,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
38,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,80,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
37,admin.,married,high.school,no,no,no,cellular,nov,mon,148,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
44,services,divorced,high.school,no,yes,yes,cellular,nov,mon,164,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
55,blue-collar,married,basic.4y,unknown,no,yes,cellular,nov,mon,68,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
52,management,divorced,university.degree,no,yes,no,cellular,nov,mon,89,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
36,entrepreneur,married,high.school,no,no,no,cellular,nov,mon,77,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
43,blue-collar,single,basic.4y,no,yes,no,cellular,nov,mon,42,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
43,management,married,university.degree,no,yes,no,cellular,nov,mon,65,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
32,admin.,single,university.degree,no,no,no,cellular,nov,mon,137,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
45,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,mon,696,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
50,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1449,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
46,management,divorced,university.degree,no,unknown,unknown,telephone,nov,mon,77,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
46,admin.,divorced,high.school,unknown,yes,no,cellular,nov,mon,168,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
45,entrepreneur,married,high.school,no,no,no,cellular,nov,mon,623,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
50,technician,married,professional.course,no,yes,no,cellular,nov,mon,199,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
56,management,married,university.degree,no,yes,no,cellular,nov,mon,76,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
40,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,111,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
47,retired,married,high.school,no,yes,no,cellular,nov,mon,240,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
32,technician,married,university.degree,no,yes,no,cellular,nov,mon,105,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
40,admin.,single,high.school,unknown,yes,no,cellular,nov,mon,120,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
40,admin.,single,high.school,unknown,yes,no,cellular,nov,mon,158,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
29,admin.,married,university.degree,no,no,no,cellular,nov,mon,142,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
46,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,174,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
50,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,209,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
42,admin.,married,university.degree,no,yes,no,cellular,nov,mon,375,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
38,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,117,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
46,admin.,married,university.degree,unknown,yes,yes,cellular,nov,mon,947,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
44,services,divorced,high.school,no,yes,no,cellular,nov,mon,101,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
42,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,mon,191,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
45,unemployed,married,basic.9y,no,yes,no,cellular,nov,mon,554,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
31,self-employed,single,university.degree,no,yes,yes,cellular,nov,mon,182,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
32,services,married,basic.4y,no,yes,yes,cellular,nov,mon,111,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
44,admin.,single,high.school,no,no,no,cellular,nov,mon,184,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
35,management,married,university.degree,no,no,no,cellular,nov,mon,146,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
53,retired,married,basic.4y,unknown,yes,no,cellular,nov,mon,57,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
45,management,married,university.degree,no,yes,yes,cellular,nov,mon,789,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
55,admin.,married,high.school,unknown,no,no,cellular,nov,mon,73,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
40,technician,single,basic.9y,unknown,yes,yes,cellular,nov,mon,180,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
36,admin.,married,high.school,no,yes,no,cellular,nov,mon,88,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
53,technician,married,university.degree,no,yes,no,cellular,nov,mon,158,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
